01-03,1389.6838095238097
12-02,1389.7857142857144
11-02,1406.0117500000001
10-02,1239.1145652173914
09-02,1253.6022500000001
08-02,1327.1415909090906
07-02,1348.8875
06-02,1505.7582499999999
05-02,1663.3659090909086
04-02,1762.430454545455
03-02,1859.4935
02-02,1805.7736842105262
01-02,1979.2783333333334
12-01,1977.01875
11-01,1865.8326190476198
10-01,1651.4021739130435
09-01,1578.121666666667
08-01,1933.801304347826
07-01,2036.5711904761902
06-01,2111.3752380952383
05-01,2179.9345454545455
04-01,1934.2700000000004
03-01,1993.0131818181815
02-01,2462.1947368421056
01-01,2649.275714285714
12-00,2664.545
11-00,3069.622857142857
10-00,3342.7161363636374
09-00,3887.064
08-00,3902.629782608696
07-00,4023.634499999999
06-00,3860.5572727272734
05-00,3540.2406818181826
04-00,3879.6415789473685
03-00,4816.925434782608
02-00,4404.64975
01-00,4025.8332499999997
12-99,3737.391818181818
11-99,3228.7795238095237
10-99,2813.2890476190473
09-99,2811.357857142857
08-99,2644.635
07-99,2744.031428571429
06-99,2518.313181818181
05-99,2518.0630000000006
04-99,2548.777380952381
03-99,2392.5117391304348
02-99,2365.619210526316
01-99,2354.478157894737
12-98,2068.3797727272727
11-98,1886.5170000000003
10-98,1615.0295454545458
09-98,1659.1961904761906
08-98,1793.359523809524
07-98,1943.5863636363638
06-98,1793.8052272727275
05-98,1839.1125
04-98,1852.5669047619047
03-98,1780.6020454545455
02-98,1711.878947368421
01-98,1569.06425
12-97,1567.780909090909
11-97,1602.0655263157892
10-97,1683.4208695652173
09-97,1659.1507142857142
08-97,1596.9145238095239
07-97,1529.1884090909089
06-97,1421.6988095238096
05-97,1348.8457142857142
04-97,1224.9443181818183
03-97,1285.78975
02-97,1351.9273684210525
01-97,1344.897727272727
12-96,1292.7352380952382
11-96,1258.9107499999998
10-96,1235.2021739130435
09-96,1184.7475000000002
08-96,1133.220681818182
07-96,1108.3018181818186
06-96,1207.2397499999997
05-96,1220.222727272727
04-96,1134.2609523809526
03-96,1092.8783333333333
02-96,1092.8542499999999
01-96,1025.129318181818
12-95,1047.97175
11-95,1046.5269047619051
10-95,1022.7097727272728
09-95,1050.60625
08-95,1009.9906521739131
07-95,977.8055
06-95,904.9359090909091
05-95,859.655909090909
04-95,824.9523684210526
03-95,806.7071739130434
02-95,783.4649999999999
01-95,758.1149999999999
12-94,735.0640476190476
11-94,761.3873809523808
10-94,762.3438095238095
09-94,763.9176190476192
08-94,738.0569565217392
07-94,713.2785
06-94,723.9768181818181
05-94,728.0188095238094
04-94,732.9034210526316
03-94,787.0867391304347
02-94,788.0186842105262
01-94,787.3557142857142
12-93,762.5002272727273
11-93,764.8854761904762
10-93,771.3004761904762
09-93,745.6285714285714
08-93,724.4943181818182
07-93,703.4866666666667
06-93,695.5845454545455
05-93,685.59375
04-93,666.2083333333334
03-93,684.3423913043478
02-93,682.7031578947368
01-93,690.7062500000002
12-92,660.7859090909092
11-92,629.899
10-92,584.6547727272728
09-92,580.2538095238097
08-92,569.535238095238
07-92,568.4649999999999
06-92,567.3193181818182
05-92,581.4507500000001
04-92,583.6407142857142
03-92,620.5311363636364
02-92,631.9126315789473
01-92,614.8972727272727
12-91,542.765
11-91,536.5835
10-91,528.9239130434781
09-91,520.5595000000001
08-91,513.2509090909091
07-91,489.34363636363634
06-91,490.3750000000001
05-91,490.9336363636363
04-91,496.3190909090909
03-91,469.10099999999994
02-91,442.58684210526314
01-91,376.68136363636364
12-90,370.1525
11-90,347.69428571428574
10-90,338.01347826086953
09-90,368.58157894736837
08-90,396.3226086956521
07-90,455.8242857142858
06-90,462.30619047619047
05-90,442.5981818181819
04-90,428.99299999999994
03-90,436.0904545454545
02-90,424.5242105263158
01-90,439.3504545454545
12-89,449.01450000000006
11-89,454.69714285714275
10-89,469.6809090909091
09-89,469.27850000000007
08-89,461.8278260869566
07-89,446.6965
06-89,447.62772727272716
05-89,435.99318181818177
04-89,417.13
03-89,403.99499999999995
02-89,404.08263157894737
01-89,389.31952380952384
12-88,375.7828571428571
11-88,372.89095238095246
10-88,385.00857142857143
09-88,382.1566666666667
08-88,379.6065217391304
07-88,391.4015
06-88,385.98136363636365
05-88,371.8804761904762
04-88,377.2355
03-88,375.5426086956522
02-88,353.57849999999996
01-88,339.279
12-87,314.5381818181818
11-87,318.75300000000004
10-87,385.0536363636364
09-87,442.79857142857145
08-87,448.3842857142857
07-87,429.00681818181806
06-87,423.6959090909091
05-87,416.634
04-87,422.7714285714286
03-87,432.2045454545454
02-87,411.7126315789474
01-87,384.22714285714284
