06-02,9507.888500000001
05-02,10082.935454545455
04-02,10175.292954545454
03-02,10493.172999999999
02-02,9885.395789473683
01-02,9925.810476190478
12-01,9975.229500000001
11-01,9702.93380952381
10-01,9215.421304347825
09-01,9077.423333333332
08-01,10326.169347826088
07-01,10444.035476190476
06-01,10776.532619047617
05-01,11000.371590909092
04-01,10213.253999999999
03-01,10094.71659090909
02-01,10784.097368421053
01-01,10680.119999999999
12-00,10642.8575
11-00,10678.215476190477
10-00,10435.249090909092
09-00,10979.525249999999
08-00,10999.211304347826
07-00,10659.80925
06-00,10585.810909090907
05-00,10584.229772727273
04-00,10946.994473684212
03-00,10467.336304347828
02-00,10562.012999999999
01-00,11294.9475
12-99,11246.359090909093
11-99,10809.755238095238
10-99,10396.882857142857
09-99,10714.034285714286
08-99,10935.473181818183
07-99,11052.217142857144
06-99,10704.017727272729
05-99,10853.866
04-99,10443.499523809525
03-99,9753.633913043477
02-99,9322.944210526315
01-99,9345.857368421051
12-98,9018.68
11-98,9005.751499999998
10-98,8164.47181818182
09-98,7909.793333333333
08-98,8478.518095238094
07-98,9097.137272727276
06-98,8872.960454545453
05-98,9080.072
04-98,9037.43904761905
03-98,8709.474545454546
02-98,8323.605789473682
01-98,7808.353
12-97,7909.821363636364
11-97,7677.356315789475
10-97,7875.818695652173
09-97,7866.588571428572
08-97,7948.430476190478
07-97,7990.65318181818
06-97,7599.6
05-97,7242.36
04-97,6657.495000000001
03-97,6901.116500000001
02-97,6917.477368421051
01-97,6707.030454545454
12-96,6435.869047619049
11-96,6318.3634999999995
10-96,5996.210434782609
09-96,5804.0085
08-96,5685.4972727272725
07-96,5496.261363636364
06-96,5671.508000000001
05-96,5616.707727272727
04-96,5579.864285714287
03-96,5612.240952380952
02-96,5518.7325
01-96,5179.374090909091
12-95,5136.1045
11-95,4935.811428571427
10-95,4760.457727272727
09-95,4746.7575
08-95,4639.266956521739
07-95,4684.758
06-95,4510.760000000001
05-95,4391.570909090909
04-95,4230.66
03-95,4062.7778260869563
02-95,3953.716315789474
01-95,3872.4566666666665
12-94,3770.3061904761903
11-94,3792.431428571429
10-94,3868.0990476190477
09-94,3880.5985714285716
08-94,3797.4769565217393
07-94,3718.2999999999993
06-94,3737.5822727272734
05-94,3707.9923809523807
04-94,3661.4847368421056
03-94,3816.9839130434784
02-94,3905.618947368421
01-94,3868.364761904763
12-93,3744.104090909092
11-93,3674.699047619047
10-93,3625.8085714285708
09-93,3592.288571428572
08-93,3597.013181818182
07-93,3529.433333333333
06-93,3513.8145454545447
05-93,3478.173500000001
04-93,3423.6252380952383
03-93,3440.738695652174
02-93,3367.26
01-93,3277.703
12-92,3303.15
11-92,3238.49
10-92,3198.695909090909
09-92,3293.9199999999996
08-92,3307.4538095238095
07-92,3329.408181818182
06-92,3337.7913636363646
05-92,3376.7854999999995
04-92,3293.614761904762
03-92,3247.418636363637
02-92,3257.273157894737
01-92,3227.0600000000004
12-91,2958.6419047619047
11-91,2986.1245
10-91,3019.7360869565223
09-91,3010.3545
08-91,3006.087727272727
07-91,2978.1877272727274
06-91,2968.135
05-91,2928.4222727272722
04-91,2925.5395454545455
03-91,2920.1114999999995
02-91,2863.04052631579
01-91,2587.6013636363637
12-90,2610.9165000000003
11-90,2518.576666666667
10-90,2460.536086956522
09-90,2550.691052631579
08-90,2681.887391304348
07-90,2934.2280952380947
06-90,2894.8300000000004
05-90,2793.812272727273
04-90,2708.2549999999997
03-90,2700.1331818181816
02-90,2614.1773684210525
01-90,2679.236363636364
12-89,2728.4669999999996
11-89,2642.4952380952377
10-89,2692.007727272727
09-89,2693.4075000000003
08-89,2691.111739130435
07-89,2554.031
06-89,2494.891363636363
05-89,2439.552727272727
04-89,2348.9080000000004
03-89,2283.1113636363634
02-89,2304.3042105263157
01-89,2234.6766666666667
12-88,2148.58
11-88,2099.039047619048
10-88,2144.312857142857
09-88,2080.064761904762
08-88,2051.2869565217393
07-88,2104.2235
06-88,2104.939545454545
05-88,1988.9123809523808
04-88,2036.1324999999997
03-88,2044.307391304348
02-88,1980.6535
01-88,1947.3470000000002
12-87,1910.0709090909086
11-87,1931.8629999999998
10-87,2224.5881818181815
09-87,2570.8042857142855
08-87,2655.013333333334
07-87,2481.722272727273
06-87,2383.556363636364
05-87,2291.118
04-87,2302.643333333334
03-87,2292.613181818182
02-87,2202.342105263158
01-87,2065.128095238095
