atlanta,01-91,87.5
atlanta,02-91,87.36666666666667
atlanta,03-91,87.23333333333333
atlanta,04-91,87.1
atlanta,05-91,86.96666666666667
atlanta,06-91,86.83333333333334
atlanta,07-91,86.7
atlanta,08-91,86.2
atlanta,09-91,85.7
atlanta,10-91,85.2
atlanta,11-91,84.7
atlanta,12-91,84.2
atlanta,01-92,83.7
atlanta,02-92,84.33333333333334
atlanta,03-92,84.96666666666667
atlanta,04-92,85.6
atlanta,05-92,86.23333333333333
atlanta,06-92,86.86666666666667
atlanta,07-92,87.5
atlanta,08-92,87.13333333333333
atlanta,09-92,86.76666666666667
atlanta,10-92,86.4
atlanta,11-92,86.03333333333333
atlanta,12-92,85.66666666666666
atlanta,01-93,85.3
atlanta,02-93,85.48333333333333
atlanta,03-93,85.66666666666667
atlanta,04-93,85.85000000000001
atlanta,05-93,86.03333333333335
atlanta,06-93,86.21666666666667
atlanta,07-93,86.4
atlanta,08-93,85.53333333333333
atlanta,09-93,84.66666666666667
atlanta,10-93,83.80000000000001
atlanta,11-93,82.93333333333334
atlanta,12-93,82.06666666666666
atlanta,01-94,81.2
atlanta,02-94,82.6
atlanta,03-94,84.0
atlanta,04-94,85.4
atlanta,05-94,86.8
atlanta,06-94,88.19999999999999
atlanta,07-94,89.6
atlanta,08-94,89.64999999999999
atlanta,09-94,89.69999999999999
atlanta,10-94,89.75
atlanta,11-94,89.8
atlanta,12-94,89.85
atlanta,01-95,89.9
atlanta,02-95,89.75
atlanta,03-95,89.6
atlanta,04-95,89.44999999999999
atlanta,05-95,89.3
atlanta,06-95,89.15
atlanta,07-95,89.0
atlanta,08-95,89.71666666666667
atlanta,09-95,90.43333333333334
atlanta,10-95,91.15
atlanta,11-95,91.86666666666667
atlanta,12-95,92.58333333333334
atlanta,01-96,93.3
atlanta,02-96,94.1
atlanta,03-96,94.89999999999999
atlanta,04-96,95.69999999999999
atlanta,05-96,96.49999999999999
atlanta,06-96,97.29999999999998
atlanta,07-96,98.1
atlanta,08-96,97.36666666666666
atlanta,09-96,96.63333333333333
atlanta,10-96,95.89999999999999
atlanta,11-96,95.16666666666666
atlanta,12-96,94.43333333333334
atlanta,01-97,93.7
atlanta,02-97,93.5
atlanta,03-97,93.3
atlanta,04-97,93.1
atlanta,05-97,92.89999999999999
atlanta,06-97,92.69999999999999
atlanta,07-97,92.5
atlanta,08-97,91.58
atlanta,09-97,90.66
atlanta,10-97,89.74
atlanta,11-97,88.82
atlanta,12-97,87.9
atlanta,01-98,85.1
atlanta,02-98,81.6
atlanta,03-98,79.3
atlanta,04-98,80.1
atlanta,05-98,80.2
atlanta,06-98,81.2
atlanta,07-98,80.3
atlanta,08-98,78.8
atlanta,09-98,77.3
atlanta,10-98,79.5
atlanta,11-98,79.7
atlanta,12-98,77.6
atlanta,01-99,75.3
atlanta,02-99,73.6
atlanta,03-99,73.5
atlanta,04-99,85.9
atlanta,05-99,87.3
atlanta,06-99,86.2
atlanta,07-99,89.9
atlanta,08-99,95.9
atlanta,09-99,99.1
atlanta,10-99,100.6
atlanta,11-99,99.9
atlanta,12-99,103.6
atlanta,01-00,103.4
atlanta,02-00,109.4
atlanta,03-00,122.3
atlanta,04-00,120.4
atlanta,05-00,118.0
atlanta,06-00,127.3
atlanta,07-00,131.8
atlanta,08-00,123.0
atlanta,09-00,123.7
atlanta,10-00,125.7
atlanta,11-00,122.1
atlanta,12-00,118.0
atlanta,01-01,114.4
atlanta,02-01,118.2
atlanta,03-01,113.4
atlanta,04-01,119.0
atlanta,05-01,129.5
atlanta,06-01,126.8
atlanta,07-01,114.7
atlanta,08-01,109.5
atlanta,09-01,119.3
atlanta,10-01,111.1
atlanta,11-01,90.6
atlanta,12-01,82.9
atlanta,01-02,87.3
atlanta,02-02,88.3
atlanta,03-02,93.8
atlanta,04-02,112.9
atlanta,05-02,110.3
atlanta,06-02,110.4
atlanta,07-02,109.3
atlanta,08-02,112.6
atlanta,09-02,110.9
atlanta,10-02,115.0
atlanta,11-02,115.1
atlanta,12-02,105.9
atlanta,01-03,118.0
atlanta,02-03,128.4
atlanta,03-03,135.7
atlanta,04-03,127.0
atlanta,05-03,117.9
atlanta,06-03,118.5
atlanta,07-03,120.9
atlanta,08-03,128.7
atlanta,09-03,132.5
atlanta,10-03,119.2
atlanta,11-03,118.9
atlanta,12-03,117.4
atlanta,01-04,129.8
atlanta,02-04,137.1
atlanta,03-04,140.3
atlanta,04-04,147.4
atlanta,05-04,160.8
atlanta,06-04,165.0
atlanta,07-04,157.4
atlanta,08-04,155.8
atlanta,09-04,152.9
atlanta,10-04,165.5
atlanta,11-04,165.2
atlanta,12-04,155.2
atlanta,01-05,150.3
atlanta,02-05,159.1
atlanta,03-05,172.0
atlanta,04-05,187.6
atlanta,05-05,181.1
atlanta,06-05,181.6
atlanta,07-05,192.8
atlanta,08-05,205.9
atlanta,09-05,249.6
atlanta,10-05,255.0
atlanta,11-05,199.2
atlanta,12-05,177.1
atlanta,01-06,197.0
atlanta,02-06,195.4
atlanta,03-06,199.8
atlanta,04-06,233.4
atlanta,05-06,249.1
atlanta,06-06,248.9
atlanta,07-06,259.6
atlanta,08-06,257.3
atlanta,09-06,213.3
atlanta,10-06,183.2
atlanta,11-06,185.4
atlanta,12-06,196.0
atlanta,01-07,183.971
atlanta,02-07,184.605
atlanta,03-07,214.163
atlanta,04-07,236.647
atlanta,05-07,261.694
atlanta,06-07,259.821
