city,date,cpi,violent crime,property crime,patents,population,unemployment,case shiller,education and health,medical care,motor fuel,income,food and bev,DOW,SP500,NASDAQ
cleveland,12-08,198.2095,6154.0,25159.0,420.0,1277.25525,7.7,105.575846558995,0.14162702648087924,346.325,169.322,40110.66666666667,221.10950000000003,8587.00931818182,876.7984090909089,1523.3570454545456
cleveland,01-09,198.232,5994.0,24206.0,401.0,1276.682,9.2,104.67107757051201,0.14213191697400138,349.224,192.533,39914.0,222.08,8414.272500000001,866.4837500000001,1538.2812500000005
cleveland,02-09,198.84449999999998,5994.0,24206.0,448.0,1276.8004166666667,10.1,100.596883288707,0.1423030426184826,349.65049999999997,188.695,39950.583333333336,221.465,7713.972894736843,806.2705263157894,1486.0457894736844
cleveland,03-09,199.457,5994.0,24206.0,484.0,1276.9188333333334,9.4,99.897398125133,0.14261380504115884,350.077,192.134,39987.16666666667,220.85,7222.918181818183,756.6002272727274,1430.2577272727272
cleveland,04-09,199.8265,5994.0,24206.0,445.0,1277.03725,8.9,99.66181048035999,0.14268999638057464,349.96000000000004,198.815,40023.75000000001,220.26850000000002,7978.375714285714,846.082857142857,1635.9050000000002
cleveland,05-09,200.196,5994.0,24206.0,361.0,1277.1556666666668,9.2,102.13388182615499,0.14268879067860638,349.843,227.992,40060.33333333334,219.687,8389.25725,901.9354999999999,1725.9142500000003
cleveland,06-09,200.377,5994.0,24206.0,438.0,1277.2740833333335,9.8,104.75329912507,0.142167838183422,349.3315,270.848,40096.91666666667,218.919,8593.84159090909,926.0670454545453,1826.0268181818183
cleveland,07-09,200.558,5994.0,24206.0,399.0,1277.3925,9.9,105.52728422264099,0.14285304444714841,348.82,247.333,40133.50000000001,218.151,8662.936590909092,934.2031818181817,1870.090681818182
cleveland,08-09,201.197,5994.0,24206.0,343.0,1277.5109166666666,9.4,104.380497311284,0.14325054865899295,349.248,258.619,40170.08333333334,218.7045,9366.421666666667,1008.9714285714284,1996.5483333333336
cleveland,09-09,201.836,5994.0,24206.0,399.0,1277.6293333333333,9.7,103.921081361177,0.14374798615534842,349.676,247.72,40206.66666666667,219.258,9629.33595238095,1044.124761904762,2082.7561904761906
cleveland,10-09,201.6535,5994.0,24206.0,356.0,1277.74775,9.6,103.89175714853201,0.14396351376353747,349.033,248.955,40243.25,218.7165,9857.498863636365,1068.3361363636361,2125.615681818181
cleveland,11-09,201.471,5994.0,24206.0,342.0,1277.8661666666667,9.9,104.528709836602,0.14415724846835656,348.39,259.115,40279.833333333336,218.175,10210.60025,1086.8764999999999,2140.305
cleveland,12-09,202.25400000000002,5994.0,24206.0,453.0,1277.9845833333334,10.0,104.373584345198,0.1444344966531738,351.82899999999995,258.305,40316.41666666667,219.723,10431.2125,1110.2786363636362,2220.1499999999996
cleveland,01-10,203.037,5529.0,23512.0,411.0,1278.103,11.6,105.23227628199,0.14590319002001637,355.268,274.787,40353.0,221.271,10480.384473684211,1124.2913157894739,2271.3465789473685
cleveland,02-10,203.30700000000002,5529.0,23512.0,356.0,1277.4630833333333,12.0,104.610804678871,0.14541930849417736,359.693,252.694,40565.583333333336,220.69,10206.909999999998,1088.3113157894738,2191.81
cleveland,03-10,203.577,5529.0,23512.0,517.0,1276.8231666666668,11.4,106.708976609643,0.145756045525891,364.118,270.763,40778.16666666667,220.109,10665.694782608694,1150.7454347826088,2359.5576086956526
cleveland,04-10,203.8005,5529.0,23512.0,394.0,1276.18325,10.8,106.429050273251,0.14535855467916617,364.82550000000003,279.39,40990.75000000001,220.832,11048.115714285714,1197.0292857142858,2474.5054761904757
cleveland,05-10,204.024,5529.0,23512.0,354.0,1275.5433333333333,10.9,105.766705246613,0.14531611516612997,365.533,279.916,41203.33333333334,221.555,10520.76425,1127.0842499999999,2322.0790000000006
cleveland,06-10,204.00650000000002,5529.0,23512.0,480.0,1274.9034166666668,11.3,105.394104730522,0.1446491918303866,365.19550000000004,266.757,41415.91666666667,221.207,10167.210227272728,1084.7620454545454,2239.3338636363637
cleveland,07-10,203.989,5529.0,23512.0,392.0,1274.2635,11.4,104.738763558908,0.1461053544029245,364.858,270.78,41628.50000000001,220.859,10205.620714285715,1078.2959523809525,2208.376666666667
cleveland,08-10,204.7405,5529.0,23512.0,485.0,1273.6235833333333,10.6,103.88533174550501,0.14605987797621003,364.629,267.496,41841.08333333334,221.5845,10358.134090909092,1087.7181818181818,2204.8168181818182
cleveland,09-10,205.492,5529.0,23512.0,446.0,1272.9836666666667,10.4,102.02733639506701,0.1467687432149496,364.4,275.319,42053.66666666667,222.31,10579.56,1120.19,2295.233809523809
cleveland,10-10,205.82999999999998,5529.0,23512.0,410.0,1272.34375,9.9,101.22785960552099,0.14679688947797168,365.1255,279.83,42266.25,223.3555,11036.521666666667,1170.7783333333332,2439.409285714286
cleveland,11-10,206.168,5529.0,23512.0,383.0,1271.7038333333333,10.0,99.916055064167,0.14709819350381503,365.851,288.51,42478.833333333336,224.401,11199.336666666666,1198.5607142857143,2530.055238095238
cleveland,12-10,206.8775,5529.0,23512.0,364.0,1271.0639166666667,9.6,100.851068801073,0.1471347499086475,370.5675,297.274,42691.41666666667,225.567,11451.93090909091,1240.2122727272726,2630.7677272727265
cleveland,01-11,207.587,5431.0,25418.0,465.0,1270.424,10.6,101.065506883726,0.1468254317067979,375.284,312.856,42904.0,226.733,11794.15075,1281.9865000000002,2716.853
cleveland,02-11,208.4795,5431.0,25418.0,440.0,1270.0779166666666,10.6,101.516292265914,0.14668523432268138,374.72749999999996,313.576,43108.083333333336,227.874,12180.059210526315,1319.7305263157898,2780.2952631578946
cleveland,03-11,209.372,5431.0,25418.0,526.0,1269.7318333333333,9.8,100.131479165322,0.14679372747246447,374.171,348.94,43312.16666666667,229.015,12079.08608695652,1304.5510869565219,2722.572391304348
cleveland,04-11,210.7735,5431.0,25418.0,417.0,1269.38575,9.3,99.515092700947,0.14754900858384146,376.20849999999996,380.258,43516.25000000001,229.25799999999998,12422.328249999999,1330.7692499999998,2796.5392500000003
cleveland,05-11,212.175,5431.0,25418.0,482.0,1269.0396666666666,9.6,98.928523950313,0.1481543721742646,378.246,400.156,43720.33333333334,229.501,12584.691904761907,1338.5545238095237,2815.244761904762
cleveland,06-11,211.9305,5431.0,25418.0,526.0,1268.6935833333332,10.7,98.76644033560301,0.14758980756863055,379.717,362.569,43924.41666666667,231.465,12100.437727272727,1287.8668181818182,2688.2959090909094
cleveland,07-11,211.686,5431.0,25418.0,403.0,1268.3474999999999,10.5,99.19898124507,0.1479508234721218,381.188,361.627,44128.50000000001,233.429,12518.356499999998,1325.92925,2810.132
cleveland,08-11,212.345,5431.0,25418.0,523.0,1268.0014166666667,9.8,99.09914804583401,0.1482499738405108,381.17949999999996,359.689,44332.58333333334,234.1335,11337.141304347826,1186.8028260869564,2506.850652173913
cleveland,09-11,213.004,5431.0,25418.0,486.0,1267.6553333333334,9.4,99.041977817684,0.1477217116490776,381.171,352.852,44536.66666666667,234.838,11191.670238095236,1175.9402380952383,2525.354523809524
cleveland,10-11,212.1145,5431.0,25418.0,448.0,1267.30925,8.9,98.935750021633,0.147649277677125,381.471,330.848,44740.75,234.2635,11490.785952380955,1204.387619047619,2590.315
cleveland,11-11,211.225,5431.0,25418.0,437.0,1266.9631666666667,8.6,98.910997621931,0.14787452697633593,381.771,334.258,44944.833333333336,233.689,11801.16380952381,1226.48,2607.849761904762
cleveland,12-11,211.60500000000002,5431.0,25418.0,455.0,1266.6170833333333,8.8,98.500350926004,0.14837659543104484,385.1105,325.514,45148.91666666667,234.6385,12071.321904761904,1243.1178571428572,2604.5471428571427
cleveland,01-12,211.985,5469.0,24462.0,417.0,1266.271,9.4,97.320301049099,0.14934437268802175,388.45,340.632,45353.0,235.588,12539.947,1299.24725,2740.532
cleveland,02-12,213.364,5469.0,24462.0,421.0,1266.22325,9.9,96.965972727152,0.1500965898465788,388.8455,345.183,45363.166666666664,236.3915,12879.899250000002,1351.10875,2926.01525
cleveland,03-12,214.743,5469.0,24462.0,477.0,1266.1755,9.2,97.46932243386699,0.15044497538537985,389.241,383.467,45373.33333333333,237.195,13073.19409090909,1388.265909090909,3033.8706818181818
cleveland,04-12,214.675,5469.0,24462.0,445.0,1266.12775,8.5,98.287764956616,0.1511954958015816,390.9215,374.161,45383.49999999999,238.0445,13030.11425,1386.6815000000001,3035.9625
cleveland,05-12,214.607,5469.0,24462.0,481.0,1266.08,8.9,99.42543961838498,0.15187467076097325,392.602,370.439,45393.66666666666,238.894,12738.392272727273,1343.195,2902.7172727272728
cleveland,06-12,214.6095,5469.0,24462.0,423.0,1266.03225,9.7,100.000198491956,0.15217631798309247,392.88599999999997,361.247,45403.83333333333,239.60750000000002,12533.190476190473,1322.3116666666665,2849.797857142857
cleveland,07-12,214.612,5469.0,24462.0,437.0,1265.9845,9.6,99.96159550178001,0.15140209961332465,393.17,346.801,45413.99999999999,240.321,12810.490000000002,1359.3626190476189,2919.7861904761903
cleveland,08-12,215.73149999999998,5469.0,24462.0,445.0,1265.93675,8.6,100.509038308176,0.1519699882510007,393.64,376.211,45424.16666666666,240.18349999999998,13132.203043478261,1402.8634782608692,3031.0426086956527
cleveland,09-12,216.851,5469.0,24462.0,420.0,1265.8890000000001,8.0,100.532752568136,0.15242804511158797,394.11,381.372,45434.33333333333,240.046,13409.048421052632,1442.5221052631578,3135.786578947369
cleveland,10-12,215.756,5469.0,24462.0,401.0,1265.84125,7.5,100.982308325477,0.15279290296419634,392.73199999999997,361.042,45444.5,239.1175,13388.199047619048,1438.5226190476192,3065.375952380952
cleveland,11-12,214.661,5469.0,24462.0,377.0,1265.7935,7.5,100.90819825553301,0.1525596940508606,391.354,343.155,45454.666666666664,238.189,12896.907142857142,1394.3788095238097,2941.119523809524
cleveland,12-12,214.88150000000002,5469.0,24462.0,381.0,1265.74575,8.0,101.52465072062999,0.1524979860567519,389.041,333.933,45464.83333333333,240.8345,13141.749749999999,1422.0445000000004,3002.63525
cleveland,01-13,215.102,5782.0,23267.0,453.0,1265.698,9.4,101.74568096062201,0.15279531988700543,386.728,330.484,45475.0,243.48,13597.24023809524,1478.6826190476193,3124.319285714286
cleveland,02-13,216.024,5782.0,23267.0,444.0,1265.5146666666667,9.7,102.16993370729999,0.15295163810215395,386.9995,371.175,45669.833333333336,242.399,13962.227105263159,1511.8755263157893,3170.0278947368415
cleveland,03-13,216.946,5782.0,23267.0,608.0,1265.3313333333335,8.8,102.67800315718,0.15316922287168286,387.271,376.519,45864.66666666667,241.318,14405.15675,1549.46725,3233.5284999999994
cleveland,04-13,217.34199999999998,5782.0,23267.0,392.0,1265.1480000000001,8.2,103.253571427253,0.15267630695747292,387.1865,362.95,46059.50000000001,240.801,14669.971363636363,1570.0609090909093,3249.897954545454
cleveland,05-13,217.738,5782.0,23267.0,438.0,1264.9646666666667,8.9,103.34320450032801,0.1524272554244063,387.102,371.194,46254.33333333334,240.284,15165.237272727274,1638.8022727272728,3437.4375
cleveland,06-13,218.49450000000002,5782.0,23267.0,405.0,1264.7813333333334,9.8,103.874078797082,0.153289484075252,388.50699999999995,385.298,46449.16666666667,240.40699999999998,15041.55025,1619.6004999999998,3418.7387500000004
cleveland,07-13,219.251,5782.0,23267.0,491.0,1264.598,9.6,104.101730977864,0.15361927252813065,389.912,351.157,46644.00000000001,240.53,15376.763181818184,1667.2590909090911,3557.743181818182
cleveland,08-13,218.8155,5782.0,23267.0,463.0,1264.4146666666668,8.8,104.313795604633,0.1542611503654721,391.27099999999996,359.949,46838.83333333334,240.43200000000002,15210.797954545456,1671.0681818181815,3639.599318181819
cleveland,09-13,218.38,5782.0,23267.0,421.0,1264.2313333333334,8.6,105.209406541063,0.15333565596551316,392.63,354.642,47033.66666666667,240.334,15262.410750000001,1686.279,3729.6160000000004
cleveland,10-13,217.576,5782.0,23267.0,514.0,1264.048,8.4,105.24589066348301,0.15320042408983284,392.4895,349.413,47228.5,240.8305,15280.309130434782,1718.4804347826084,3845.9126086956517
cleveland,11-13,216.772,5782.0,23267.0,420.0,1263.8646666666668,8.3,105.80145171804001,0.15363706470520655,392.349,325.021,47423.333333333336,241.327,15857.479499999998,1782.5312499999995,3955.8287499999997
cleveland,12-13,217.1085,5782.0,23267.0,437.0,1263.6813333333334,8.4,105.010751799685,0.1540634123370243,393.0745,322.173,47618.16666666667,241.8175,16084.92857142857,1807.1016666666665,4075.7111904761905
cleveland,01-14,217.445,5205.0,21216.0,574.0,1263.498,9.1,105.57922673783101,0.15313123541466625,393.8,336.975,47813.0,242.308,16265.594523809523,1824.0271428571427,4155.571428571429
cleveland,02-14,219.2035,5205.0,21216.0,449.0,1263.13225,9.4,104.978494925863,0.1524223662042506,397.0785,339.958,47958.0,243.7835,15941.462894736844,1815.0284210526315,4195.909736842104
cleveland,03-14,220.962,5205.0,21216.0,583.0,1262.7665,8.7,106.365029169037,0.15303103450088912,400.357,364.204,48103.0,245.259,16305.731904761904,1863.529285714286,4282.935476190477
cleveland,04-14,221.1875,5205.0,21216.0,509.0,1262.40075,7.5,106.07194919483601,0.15321043947649587,397.0965,368.333,48248.0,245.63299999999998,16396.920000000002,1864.3897619047618,4125.177380952383
cleveland,05-14,221.413,5205.0,21216.0,477.0,1262.035,8.2,105.795425705797,0.15317947932711848,393.836,376.759,48393.0,246.007,16564.183333333334,1888.892619047619,4132.698095238096
cleveland,06-14,221.9115,5205.0,21216.0,518.0,1261.66925,8.7,104.839318814401,0.1535084941923892,393.6975,389.896,48538.0,246.099,16840.53214285714,1946.1111904761904,4328.366666666667
cleveland,07-14,222.41,5205.0,21216.0,542.0,1261.3035,8.5,105.10404029711201,0.15377830070972767,393.559,355.694,48683.0,246.191,16994.3075,1973.855227272727,4435.631136363635
cleveland,08-14,221.826,5205.0,21216.0,456.0,1260.93775,7.6,105.378885034774,0.15396714884233265,392.4955,346.945,48828.0,246.6815,16762.904047619046,1960.1035714285715,4462.225476190475
cleveland,09-14,221.242,5205.0,21216.0,528.0,1260.572,7.0,105.83836936236601,0.15406722980810378,391.432,340.772,48973.0,247.172,17098.5280952381,1993.8083333333338,4552.436428571429
cleveland,10-14,220.617,5205.0,21216.0,493.0,1260.20625,6.4,106.107731728235,0.15470764305705356,396.22950000000003,319.758,49118.0,247.11950000000002,16694.00934782609,1936.3417391304351,4401.620869565218
cleveland,11-14,219.992,5205.0,21216.0,430.0,1259.8405,6.5,106.385311859884,0.15498707471648276,401.027,295.352,49263.0,247.067,17637.387368421056,2043.4315789473687,4684.643421052632
cleveland,12-14,219.264,5205.0,21216.0,449.0,1259.4747499999999,6.7,106.539724344233,0.15527432199820204,401.9225,260.397,49408.0,248.803,17754.975454545453,2054.497272727273,4733.963409090909
cleveland,01-15,218.536,4506.0,15537.0,474.0,1259.109,7.8,106.93847614288401,0.15512565489979105,402.818,206.866,49553.0,250.539,17558.55625,2029.7857500000002,4678.870999999999
cleveland,02-15,219.49,4506.0,15537.0,463.0,1258.7102499999999,8.2,106.761473851529,0.1552934309389822,410.15549999999996,227.187,49648.0,250.0625,17920.065789473687,2079.4052631578948,4846.411578947368
cleveland,03-15,220.444,4506.0,15537.0,528.0,1258.3115,7.3,107.186261533321,0.15549812991936177,417.493,242.729,49743.0,249.586,17939.142272727277,2080.758863636364,4938.267272727273
cleveland,04-15,220.8605,4506.0,15537.0,498.0,1257.91275,6.8,107.221628364037,0.15620629653188028,415.8345,239.651,49838.0,250.164,17968.85761904762,2094.445476190476,4984.926190476192
cleveland,05-15,221.277,4506.0,15537.0,486.0,1257.514,7.4,107.656442760776,0.15666599280550594,414.176,261.809,49933.0,250.742,18120.80425,2111.5215,5028.3965
cleveland,06-15,222.3225,4506.0,15537.0,552.0,1257.11525,7.4,107.85736904770201,0.15665047781833843,414.4995,283.273,50028.0,250.865,17936.547727272726,2100.339090909091,5075.378863636363
cleveland,07-15,223.368,4506.0,15537.0,592.0,1256.7165,6.9,108.209913822906,0.15715662239852504,414.823,270.587,50123.0,250.988,17795.322272727273,2093.566590909091,5084.210227272727
cleveland,08-15,221.836,4506.0,15537.0,577.0,1256.31775,5.9,107.99355385995199,0.15734562060358934,411.461,256.86,50218.0,251.106,17088.17428571428,2042.897142857143,4937.388571428572
cleveland,09-15,220.304,4506.0,15537.0,554.0,1255.919,5.6,107.85507504254801,0.1576823453685389,408.099,234.863,50313.0,251.224,16346.566190476191,1945.8333333333333,4751.441666666666
cleveland,10-15,219.715,4506.0,15537.0,596.0,1255.52025,5.2,108.09980192219,0.1581662664646062,408.842,243.708,50408.0,250.543,17152.092727272728,2021.3761363636368,4871.535909090909
cleveland,11-15,219.126,4506.0,15537.0,448.0,1255.1215,5.1,108.80304802524701,0.15833736326848274,409.585,225.187,50503.0,249.862,17721.21425,2080.44625,5080.183500000001
cleveland,12-15,218.9855,4506.0,15537.0,500.0,1254.7227500000001,5.7,109.386972980394,0.15933098707306134,413.71849999999995,195.248,50598.0,250.9155,17549.882499999996,2055.0429545454544,5044.084318181819
cleveland,01-16,218.845,6546.0,20808.0,498.0,1254.324,6.8,109.99611609706899,0.15968140404484407,417.852,190.884,50693.0,251.969,16332.123421052633,1921.6184210526317,4617.361842105263
cleveland,02-16,219.4075,6546.0,20808.0,500.0,1253.781,7.6,110.145676195042,0.16012940871363102,418.00199999999995,166.123,50850.5,251.32999999999998,16300.157000000001,1904.61175,4462.882250000001
cleveland,03-16,219.97,6546.0,20808.0,518.0,1253.238,7.3,109.9785197105,0.1607809044046885,418.152,197.979,51008.0,250.691,17274.267954545452,2018.7834090909091,4746.914318181819
cleveland,04-16,220.94799999999998,6546.0,20808.0,492.0,1252.6950000000002,6.9,110.120685355873,0.16064667170186356,418.4545,213.719,51165.5,250.0635,17841.613095238095,2075.3045238095233,4892.067619047619
cleveland,05-16,221.926,6546.0,20808.0,505.0,1252.152,7.0,110.39311899730801,0.1606951840937514,418.757,237.006,51323.0,249.436,17692.783095238097,2064.8228571428576,4784.285476190477
cleveland,06-16,221.968,6546.0,20808.0,493.0,1251.609,7.5,110.832556279788,0.16018717151168457,420.77250000000004,253.723,51480.5,249.67700000000002,17750.813863636362,2083.6804545454547,4854.631818181819
cleveland,07-16,222.01,6546.0,20808.0,438.0,1251.066,7.5,110.802979543897,0.16128650797783328,422.788,227.229,51638.0,249.918,18330.150499999996,2147.2742500000004,5019.79425
cleveland,08-16,221.48649999999998,6546.0,20808.0,626.0,1250.523,7.0,111.100114748264,0.1616538133412932,430.5355,215.827,51795.5,249.7525,18496.733695652172,2177.5473913043475,5216.339782608695
cleveland,09-16,220.963,6546.0,20808.0,519.0,1249.98,6.9,110.92011061006001,0.1623206243062977,438.283,216.317,51953.0,249.587,18268.466428571428,2157.632380952381,5251.438095238095
cleveland,10-16,220.87,6546.0,20808.0,472.0,1249.437,6.7,112.393053252273,0.16190457741684616,440.411,221.56,52110.5,248.12,18192.38071428572,2144.6028571428574,5261.105714285714
cleveland,11-16,220.777,6546.0,20808.0,495.0,1248.894,6.5,113.115434698262,0.16214320877811889,442.539,216.163,52268.0,246.653,18675.98880952381,2163.412857142857,5258.700714285714
cleveland,12-16,221.50900000000001,6546.0,20808.0,492.0,1248.351,7.3,114.066391635428,0.16208036330626882,443.804,223.66,52425.5,247.941,19702.90119047619,2246.3833333333337,5414.248095238095
cleveland,01-17,222.241,5611.0,19068.0,514.0,1247.808,8.6,114.486338593437,0.16118672737474599,445.069,233.516,52583.0,249.229,19906.943999999996,2274.3239999999996,5557.84175
cleveland,02-17,222.54500000000002,5611.0,19068.0,508.0,1247.3063333333334,9.3,115.227163493033,0.1614920352115067,445.091,215.504,52752.083333333336,249.7215,20401.568421052634,2327.747894736842,5759.2986842105265
cleveland,03-17,222.849,5611.0,19068.0,708.0,1246.8046666666667,8.1,114.726094638142,0.1620455967661719,445.113,228.18,52921.16666666667,250.214,20828.23608695652,2366.845434782608,5862.989347826087
cleveland,04-17,222.969,5611.0,19068.0,495.0,1246.3029999999999,7.3,114.667909516455,0.1623387355034715,444.2025,240.132,53090.25000000001,250.223,20685.002894736845,2359.7297368421046,5913.033421052632
cleveland,05-17,223.089,5611.0,19068.0,657.0,1245.8013333333333,7.4,114.795592403545,0.1627027118313348,443.292,233.066,53259.33333333334,250.232,20934.579545454544,2394.907954545455,6122.872954545454
cleveland,06-17,223.309,5611.0,19068.0,563.0,1245.2996666666668,7.9,115.015436283206,0.16269352024426836,443.8245,228.489,53428.41666666667,250.16500000000002,21314.035227272725,2434.3345454545456,6227.018181818182
cleveland,07-17,223.529,5611.0,19068.0,506.0,1244.798,7.6,115.17412683436501,0.16248710890956283,444.357,219.895,53597.50000000001,250.098,21572.98725,2453.571,6293.199500000001
cleveland,08-17,224.204,5611.0,19068.0,523.0,1244.2963333333332,7.0,116.022706099163,0.162544185177248,442.7065,236.223,53766.58333333334,250.10950000000003,21915.83652173913,2456.4865217391307,6310.989130434783
cleveland,09-17,224.879,5611.0,19068.0,618.0,1243.7946666666667,6.2,116.852407673472,0.16284849711851823,441.056,254.295,53935.66666666667,250.121,22166.70075,2492.08675,6427.895749999999
cleveland,10-17,224.6345,5611.0,19068.0,601.0,1243.2930000000001,5.7,117.421515210404,0.16277479658747213,441.2685,238.888,54104.75,251.0725,23021.18840909091,2556.4022727272722,6601.48181818182
cleveland,11-17,224.39,5611.0,19068.0,524.0,1242.7913333333333,5.7,117.517653758522,0.1630130392860483,441.481,265.185,54273.833333333336,252.024,23541.265952380953,2591.955952380952,6793.0811904761895
dallas,01-00,160.4,16042.0,89008.0,199.0,2223.419,5.1,100.0,0.10914435254894557,237.9,113.2,35657.0,168.1,11294.9475,1425.5855,4025.8332499999997
dallas,02-00,161.75,16042.0,89008.0,191.0,2226.9472499999997,5.2,101.82326,0.10873267228292813,239.35000000000002,117.9,35669.083333333336,167.3,10562.012999999999,1388.8739999999998,4404.64975
dallas,03-00,163.1,16042.0,89008.0,267.0,2230.4755,5.1,102.03669000000001,0.10916549918732889,240.8,132.2,35681.16666666667,166.5,10467.336304347828,1442.2130434782607,4816.925434782608
dallas,04-00,163.14999999999998,16042.0,89008.0,252.0,2234.00375,4.4,103.20051,0.10906163575338941,240.3,132.7,35693.25000000001,167.65,10946.994473684212,1461.3552631578948,3879.6415789473685
dallas,05-00,163.2,16042.0,89008.0,295.0,2237.5319999999997,4.7,104.1144,0.10926562756215914,239.8,130.0,35705.33333333334,168.8,10584.229772727273,1418.4795454545454,3540.2406818181826
dallas,06-00,164.7,16042.0,89008.0,239.0,2241.06025,5.1,104.2777,0.1091910775199636,242.5,136.3,35717.41666666667,168.85000000000002,10585.810909090907,1461.959090909091,3860.5572727272734
dallas,07-00,166.2,16042.0,89008.0,225.0,2244.5885,4.9,104.66346,0.10914539801515201,245.2,140.2,35729.50000000001,168.9,10659.80925,1473.0025,4023.634499999999
dallas,08-00,166.55,16042.0,89008.0,259.0,2248.1167499999997,5.0,105.0381,0.10903107011371185,245.64999999999998,132.4,35741.58333333334,170.25,10999.211304347826,1485.4582608695653,3902.629782608696
dallas,09-00,166.9,16042.0,89008.0,272.0,2251.645,4.7,105.73048999999999,0.1094166320248516,246.1,132.4,35753.66666666667,171.6,10979.525249999999,1468.0539999999999,3887.064
dallas,10-00,166.85000000000002,16042.0,89008.0,279.0,2255.17325,4.3,105.69277,0.10925467443464489,246.5,131.5,35765.75,170.95,10435.249090909092,1390.144090909091,3342.7161363636374
dallas,11-00,166.8,16042.0,89008.0,225.0,2258.7014999999997,4.3,106.194,0.10926970907711268,246.9,130.4,35777.833333333336,170.3,10678.215476190477,1375.0366666666664,3069.622857142857
dallas,12-00,167.05,16042.0,89008.0,301.0,2262.22975,3.8,106.19962,0.10944598508055249,247.8,125.9,35789.91666666667,170.85000000000002,10642.8575,1330.9305,2664.545
dallas,01-01,167.3,17776.0,93230.0,284.0,2265.758,4.8,106.49335,0.11008917631607702,248.7,122.4,35802.0,171.4,10680.119999999999,1335.6280952380953,2649.275714285714
dallas,02-01,168.10000000000002,17776.0,93230.0,253.0,2266.880083333333,4.7,107.09403999999999,0.11045221405579735,249.45,127.3,35788.25,170.9,10784.097368421053,1305.7515789473684,2462.1947368421056
dallas,03-01,168.9,17776.0,93230.0,290.0,2268.0021666666667,5.1,108.33493999999999,0.11084567482099658,250.2,123.6,35774.5,170.4,10094.71659090909,1185.85,1993.0131818181815
dallas,04-01,169.15,17776.0,93230.0,346.0,2269.12425,5.2,109.77023,0.11116444953968653,250.8,135.5,35760.75,170.60000000000002,10213.253999999999,1189.8374999999999,1934.2700000000004
dallas,05-01,169.4,17776.0,93230.0,332.0,2270.246333333333,5.4,110.45024,0.11155718748718371,251.4,147.6,35747.0,170.8,11000.371590909092,1270.3686363636361,2179.9345454545455
dallas,06-01,170.45,17776.0,93230.0,291.0,2271.3684166666667,6.5,111.20353,0.11278415896801595,252.15,144.5,35733.25,172.75,10776.532619047617,1238.712380952381,2111.3752380952383
dallas,07-01,171.5,17776.0,93230.0,415.0,2272.4905,6.6,111.11606,0.11272487145252137,252.9,126.5,35719.5,174.7,10444.035476190476,1204.4490476190476,2036.5711904761902
dallas,08-01,172.15,17776.0,93230.0,330.0,2273.612583333333,7.2,111.38946999999999,0.11285621654884784,253.2,119.0,35705.75,175.39999999999998,10326.169347826088,1178.5060869565216,1933.801304347826
dallas,09-01,172.8,17776.0,93230.0,280.0,2274.7346666666667,7.2,111.22103999999999,0.11278835665729806,253.5,125.4,35692.0,176.1,9077.423333333332,1044.644,1578.121666666667
dallas,10-01,172.15,17776.0,93230.0,320.0,2275.85675,7.5,111.42603999999999,0.11284769517020393,254.5,116.2,35678.25,176.35,9215.421304347825,1076.5908695652174,1651.4021739130435
dallas,11-01,171.5,17776.0,93230.0,206.0,2276.978833333333,8.1,111.36899,0.11308620643972522,255.5,101.9,35664.5,176.6,9702.93380952381,1129.6833333333334,1865.8326190476198
dallas,12-01,171.05,17776.0,93230.0,256.0,2278.1009166666668,8.2,111.61885,0.11337604191757279,256.2,93.1,35650.75,176.89999999999998,9975.229500000001,1144.9299999999998,1977.01875
dallas,01-02,170.6,17018.0,95022.0,469.0,2279.223,9.1,111.76328999999998,0.11411537559137214,256.9,95.5,35637.0,177.2,9925.810476190478,1140.2076190476187,1979.2783333333334
dallas,02-02,171.35,17018.0,95022.0,383.0,2279.911666666667,8.8,111.39806999999999,0.11437411148982189,261.2,96.9,35650.416666666664,176.89999999999998,9885.395789473683,1100.6689473684212,1805.7736842105262
dallas,03-02,172.1,17018.0,95022.0,376.0,2280.6003333333333,8.7,112.36733999999998,0.11450612870751709,265.5,105.7,35663.83333333333,176.6,10493.172999999999,1153.791,1859.4935
dallas,04-02,172.5,17018.0,95022.0,405.0,2281.2889999999998,8.7,113.14244,0.1148433877886721,266.25,123.6,35677.24999999999,175.89999999999998,10175.292954545454,1112.034090909091,1762.430454545455
dallas,05-02,172.9,17018.0,95022.0,328.0,2281.9776666666667,8.6,113.81221000000001,0.11534556315922109,267.0,124.7,35690.66666666666,175.2,10082.935454545455,1079.2672727272727,1663.3659090909086
dallas,06-02,172.9,17018.0,95022.0,334.0,2282.6663333333336,9.2,113.96153000000001,0.11538003010113435,268.1,121.9,35704.08333333333,175.89999999999998,9507.888500000001,1014.0475,1505.7582499999999
dallas,07-02,172.9,17018.0,95022.0,381.0,2283.355,9.1,113.97663,0.11507807291307001,269.2,121.0,35717.49999999999,176.6,8630.572499999997,903.5904545454548,1348.8875
dallas,08-02,173.05,17018.0,95022.0,289.0,2284.0436666666665,9.0,114.42267,0.11582478646893545,269.1,121.4,35730.91666666666,176.6,8686.517272727275,912.5531818181818,1327.1415909090906
dallas,09-02,173.2,17018.0,95022.0,275.0,2284.7323333333334,8.7,114.50356000000001,0.11604671877133879,269.0,122.2,35744.33333333333,176.6,8187.582,867.8120000000001,1253.6022500000001
