7.804133865541899695e+01
7.823160321284899510e+01
7.854116378763698947e+01
7.858471642685000802e+01
7.860785153164199812e+01
7.857521884791499645e+01
7.862682649937499946e+01
7.893083553923199247e+01
7.932291510367200260e+01
7.967628284432900898e+01
7.998454538241099954e+01
8.016762666076400023e+01
8.047303573434000157e+01
8.080089879961899157e+01
8.127572608418898881e+01
8.138354029758400543e+01
8.166443049689000588e+01
8.182275682219200519e+01
8.207395243521499140e+01
8.208889161581700478e+01
8.240659022724800309e+01
8.273636371578200510e+01
8.304001512207699420e+01
8.332470497363199513e+01
8.342444219972099972e+01
8.370186638328100059e+01
8.387020084207399861e+01
8.409230752212999960e+01
8.451563113519300430e+01
8.496014275473599753e+01
8.513120331399700547e+01
8.535477905305199897e+01
8.555165987134199668e+01
8.608668139775998895e+01
8.643462937186500028e+01
8.689557412104400669e+01
8.719445760628799746e+01
8.762659138669100400e+01
8.798828829728900303e+01
8.856337740004100567e+01
8.916676390203500091e+01
8.974788080193100370e+01
9.016364849094999556e+01
9.044584036623899692e+01
9.076442795557899501e+01
9.108941421624000156e+01
9.186431011724599216e+01
9.250395192532199928e+01
9.307948765724100326e+01
9.359057085722700720e+01
9.407408988475900458e+01
9.476826523550899140e+01
9.513628060986499690e+01
9.578824180034500557e+01
9.626307105524699637e+01
9.691423636278400977e+01
9.732680750967399774e+01
9.778782320880399936e+01
9.849603681423099033e+01
9.908512859805099993e+01
9.992624995812400357e+01
1.003782066228909997e+02
1.012897221035510000e+02
1.016755418088319942e+02
1.027031452282309942e+02
1.032673023976670095e+02
1.041368854969790050e+02
1.043168149597800038e+02
1.047006709880990059e+02
1.047786927097209997e+02
1.054223613933250050e+02
1.060378775467359986e+02
1.065756192361840107e+02
1.070725589882920019e+02
1.074311991935770010e+02
1.078180683546029996e+02
1.083548854558559924e+02
1.086478833815299936e+02
1.093060094040570078e+02
1.096704542220840040e+02
1.101915026281870098e+02
1.106691039781590149e+02
1.110543763697240109e+02
1.111762232861970006e+02
1.112975831721540061e+02
1.116694650642070030e+02
1.122786225139240059e+02
1.126965739616659903e+02
1.127755689642130079e+02
1.129404492897769927e+02
1.132531555287060030e+02
1.136674999111739908e+02
1.140228450777179887e+02
1.141699810112089892e+02
1.146000580709760044e+02
1.149270406080649991e+02
1.152594165402389876e+02
1.156546624078240058e+02
1.159571903259009957e+02
1.166831165809959998e+02
1.166014652403370064e+02
1.168555975057539911e+02
1.168215616818650062e+02
1.170367860663159973e+02
1.173214856562319994e+02
1.177235728316530015e+02
1.180287129189739943e+02
1.184450637717749970e+02
1.186938528831940118e+02
1.192967153792859989e+02
1.195742778213389954e+02
1.201514892998780084e+02
1.208657260114450054e+02
1.209406359605330152e+02
1.208948463959929995e+02
1.212902939750440083e+02
1.217247687902459887e+02
1.222428029384620061e+02
1.227244361214950032e+02
1.232330234889150091e+02
1.239485866786090043e+02
1.246365022862759986e+02
1.254442939158000030e+02
1.261905178130960081e+02
1.270067814184499895e+02
1.272912850384880130e+02
1.278154653673450127e+02
1.277642835698959942e+02
1.279255425762399909e+02
1.279456341976950142e+02
