atlanta,01-91,30
atlanta,02-91,17
atlanta,03-91,24
atlanta,04-91,38
atlanta,05-91,35
atlanta,06-91,39
atlanta,07-91,33
atlanta,08-91,27
atlanta,09-91,29
atlanta,10-91,24
atlanta,11-91,37
atlanta,12-91,28
atlanta,01-92,25
atlanta,02-92,35
atlanta,03-92,44
atlanta,04-92,42
atlanta,05-92,45
atlanta,06-92,35
atlanta,07-92,49
atlanta,08-92,37
atlanta,09-92,41
atlanta,10-92,27
atlanta,11-92,42
atlanta,12-92,41
atlanta,01-93,41
atlanta,02-93,32
atlanta,03-93,47
atlanta,04-93,48
atlanta,05-93,66
atlanta,06-93,39
atlanta,07-93,47
atlanta,08-93,62
atlanta,09-93,46
atlanta,10-93,43
atlanta,11-93,56
atlanta,12-93,38
atlanta,01-94,47
atlanta,02-94,46
atlanta,03-94,41
atlanta,04-94,52
atlanta,05-94,59
atlanta,06-94,71
atlanta,07-94,64
atlanta,08-94,68
atlanta,09-94,66
atlanta,10-94,77
atlanta,11-94,55
atlanta,12-94,59
atlanta,01-95,46
atlanta,02-95,66
atlanta,03-95,76
atlanta,04-95,71
atlanta,05-95,83
atlanta,06-95,70
atlanta,07-95,64
atlanta,08-95,75
atlanta,09-95,82
atlanta,10-95,83
atlanta,11-95,47
atlanta,12-95,54
atlanta,01-96,53
atlanta,02-96,66
atlanta,03-96,61
atlanta,04-96,75
atlanta,05-96,51
atlanta,06-96,58
atlanta,07-96,58
atlanta,08-96,73
atlanta,09-96,89
atlanta,10-96,52
atlanta,11-96,71
atlanta,12-96,68
atlanta,01-97,167
atlanta,02-97,106
atlanta,03-97,70
atlanta,04-97,92
atlanta,05-97,77
atlanta,06-97,119
atlanta,07-97,83
atlanta,08-97,81
atlanta,09-97,119
atlanta,10-97,98
atlanta,11-97,82
atlanta,12-97,101
atlanta,01-98,99
atlanta,02-98,103
atlanta,03-98,102
atlanta,04-98,106
atlanta,05-98,142
atlanta,06-98,161
atlanta,07-98,140
atlanta,08-98,147
atlanta,09-98,101
atlanta,10-98,129
atlanta,11-98,107
atlanta,12-98,107
atlanta,01-99,122
atlanta,02-99,88
atlanta,03-99,124
atlanta,04-99,117
atlanta,05-99,102
atlanta,06-99,129
atlanta,07-99,127
atlanta,08-99,132
atlanta,09-99,144
atlanta,10-99,141
atlanta,11-99,119
atlanta,12-99,115
atlanta,01-00,106
atlanta,02-00,116
atlanta,03-00,127
atlanta,04-00,130
atlanta,05-00,156
atlanta,06-00,134
atlanta,07-00,126
atlanta,08-00,128
atlanta,09-00,148
atlanta,10-00,122
atlanta,11-00,136
atlanta,12-00,104
atlanta,01-01,138
atlanta,02-01,121
atlanta,03-01,156
atlanta,04-01,155
atlanta,05-01,155
atlanta,06-01,141
atlanta,07-01,129
atlanta,08-01,155
atlanta,09-01,133
atlanta,10-01,122
atlanta,11-01,69
atlanta,12-01,97
atlanta,01-02,251
atlanta,02-02,155
atlanta,03-02,194
atlanta,04-02,165
atlanta,05-02,172
atlanta,06-02,206
atlanta,07-02,187
atlanta,08-02,202
atlanta,09-02,220
atlanta,10-02,266
atlanta,11-02,159
atlanta,12-02,194
atlanta,01-03,173
atlanta,02-03,174
atlanta,03-03,171
atlanta,04-03,187
atlanta,05-03,188
atlanta,06-03,190
atlanta,07-03,185
atlanta,08-03,165
atlanta,09-03,221
atlanta,10-03,217
atlanta,11-03,176
atlanta,12-03,252
atlanta,01-04,220
atlanta,02-04,219
atlanta,03-04,323
atlanta,04-04,190
atlanta,05-04,235
atlanta,06-04,286
atlanta,07-04,254
atlanta,08-04,254
atlanta,09-04,278
atlanta,10-04,268
atlanta,11-04,317
atlanta,12-04,339
atlanta,01-05,261
atlanta,02-05,258
atlanta,03-05,322
atlanta,04-05,335
atlanta,05-05,315
atlanta,06-05,332
atlanta,07-05,310
atlanta,08-05,371
atlanta,09-05,321
atlanta,10-05,282
atlanta,11-05,311
atlanta,12-05,434
atlanta,01-06,247
atlanta,02-06,281
atlanta,03-06,343
atlanta,04-06,289
atlanta,05-06,318
atlanta,06-06,408
atlanta,07-06,350
atlanta,08-06,371
atlanta,09-06,323
atlanta,10-06,334
atlanta,11-06,313
atlanta,12-06,318
atlanta,01-07,342
atlanta,02-07,266
atlanta,03-07,373
atlanta,04-07,280
atlanta,05-07,322
atlanta,06-07,345
atlanta,07-07,385
atlanta,08-07,422
atlanta,09-07,302
atlanta,10-07,340
atlanta,11-07,363
atlanta,12-07,262
atlanta,01-08,344
atlanta,02-08,346
atlanta,03-08,396
atlanta,04-08,387
atlanta,05-08,407
atlanta,06-08,477
atlanta,07-08,405
atlanta,08-08,402
atlanta,09-08,396
atlanta,10-08,446
atlanta,11-08,339
atlanta,12-08,362
atlanta,01-09,359
atlanta,02-09,340
atlanta,03-09,437
atlanta,04-09,364
atlanta,05-09,378
atlanta,06-09,371
atlanta,07-09,364
atlanta,08-09,342
atlanta,09-09,421
atlanta,10-09,455
atlanta,11-09,366
atlanta,12-09,368
atlanta,01-10,352
atlanta,02-10,335
atlanta,03-10,449
atlanta,04-10,423
atlanta,05-10,451
atlanta,06-10,495
atlanta,07-10,409
atlanta,08-10,413
atlanta,09-10,426
atlanta,10-10,366
atlanta,11-10,422
atlanta,12-10,493
atlanta,01-11,388
atlanta,02-11,400
atlanta,03-11,509
atlanta,04-11,439
atlanta,05-11,475
atlanta,06-11,435
atlanta,07-11,459
atlanta,08-11,530
atlanta,09-11,534
atlanta,10-11,443
atlanta,11-11,455
atlanta,12-11,468
atlanta,01-12,481
atlanta,02-12,482
atlanta,03-12,459
atlanta,04-12,441
atlanta,05-12,454
atlanta,06-12,483
atlanta,07-12,551
atlanta,08-12,577
atlanta,09-12,453
atlanta,10-12,558
atlanta,11-12,467
atlanta,12-12,501
atlanta,01-13,552
atlanta,02-13,566
atlanta,03-13,712
atlanta,04-13,458
atlanta,05-13,524
atlanta,06-13,543
atlanta,07-13,509
atlanta,08-13,565
atlanta,09-13,464
atlanta,10-13,547
atlanta,11-13,500
atlanta,12-13,578
atlanta,01-14,569
atlanta,02-14,508
atlanta,03-14,599
atlanta,04-14,625
atlanta,05-14,584
atlanta,06-14,579
atlanta,07-14,627
atlanta,08-14,622
atlanta,09-14,621
atlanta,10-14,719
atlanta,11-14,517
atlanta,12-14,568
atlanta,01-15,515
atlanta,02-15,473
atlanta,03-15,606
atlanta,04-15,540
atlanta,05-15,458
atlanta,06-15,625
atlanta,07-15,543
atlanta,08-15,560
atlanta,09-15,567
atlanta,10-15,599
atlanta,11-15,489
atlanta,12-15,603
atlanta,01-16,586
atlanta,02-16,489
atlanta,03-16,620
atlanta,04-16,607
atlanta,05-16,615
atlanta,06-16,751
atlanta,07-16,527
atlanta,08-16,749
atlanta,09-16,652
atlanta,10-16,597
atlanta,11-16,631
atlanta,12-16,696
atlanta,01-17,723
atlanta,02-17,651
atlanta,03-17,832
atlanta,04-17,717
atlanta,05-17,676
atlanta,06-17,736
atlanta,07-17,606
atlanta,08-17,720
atlanta,09-17,668
atlanta,10-17,735
atlanta,11-17,755
atlanta,12-17,623
atlanta,01-18,827
atlanta,02-18,596
atlanta,03-18,714
atlanta,04-18,749
atlanta,05-18,805
atlanta,06-18,691
atlanta,07-18,792
atlanta,08-18,831
atlanta,09-18,836
atlanta,10-18,899
atlanta,11-18,777
atlanta,12-18,800
atlanta,01-19,957
atlanta,02-19,726
atlanta,03-19,842
atlanta,04-19,880
atlanta,05-19,906
atlanta,06-19,850
atlanta,07-19,752
atlanta,08-19,764
atlanta,09-19,718
atlanta,10-19,767
