denver,01-90,6.4
denver,02-90,6.3
denver,03-90,6.1
denver,04-90,5.6
denver,05-90,5.2
denver,06-90,5.6
denver,07-90,5.4
denver,08-90,5.2
denver,09-90,5.1
denver,10-90,5.0
denver,11-90,5.3
denver,12-90,5.4
denver,01-91,6.2
denver,02-91,6.4
denver,03-91,6.2
denver,04-91,5.1
denver,05-91,5.2
denver,06-91,5.7
denver,07-91,5.4
denver,08-91,5.3
denver,09-91,5.2
denver,10-91,5.5
denver,11-91,6.0
denver,12-91,6.4
denver,01-92,7.2
denver,02-92,7.3
denver,03-92,7.5
denver,04-92,6.4
denver,05-92,6.3
denver,06-92,7.1
denver,07-92,6.8
denver,08-92,6.5
denver,09-92,6.3
denver,10-92,6.1
denver,11-92,6.4
denver,12-92,7.1
denver,01-93,8.1
denver,02-93,7.7
denver,03-93,7.2
denver,04-93,6.1
denver,05-93,5.9
denver,06-93,6.4
denver,07-93,5.8
denver,08-93,5.6
denver,09-93,5.3
denver,10-93,5.3
denver,11-93,5.3
denver,12-93,5.3
denver,01-94,6.7
denver,02-94,6.6
denver,03-94,6.3
denver,04-94,5.2
denver,05-94,4.6
denver,06-94,5.1
denver,07-94,4.8
denver,08-94,4.5
denver,09-94,4.0
denver,10-94,3.8
denver,11-94,3.9
denver,12-94,3.9
denver,01-95,5.0
denver,02-95,4.8
denver,03-95,4.6
denver,04-95,4.6
denver,05-95,4.5
denver,06-95,5.1
denver,07-95,4.9
denver,08-95,4.7
denver,09-95,4.4
denver,10-95,4.3
denver,11-95,4.5
denver,12-95,4.5
denver,01-96,5.8
denver,02-96,5.5
denver,03-96,5.5
denver,04-96,4.9
denver,05-96,5.0
denver,06-96,5.5
denver,07-96,5.1
denver,08-96,4.6
denver,09-96,4.5
denver,10-96,4.2
denver,11-96,4.2
denver,12-96,4.1
denver,01-97,5.3
denver,02-97,4.6
denver,03-97,4.5
denver,04-97,3.7
denver,05-97,3.5
denver,06-97,4.1
denver,07-97,3.7
denver,08-97,3.7
denver,09-97,3.6
denver,10-97,3.2
denver,11-97,3.6
denver,12-97,3.6
denver,01-98,4.5
denver,02-98,4.3
denver,03-98,4.3
denver,04-98,3.8
denver,05-98,3.6
denver,06-98,4.2
denver,07-98,4.2
denver,08-98,4.0
denver,09-98,3.9
denver,10-98,3.6
denver,11-98,3.3
denver,12-98,3.2
denver,01-99,3.9
denver,02-99,3.5
denver,03-99,3.3
denver,04-99,3.2
denver,05-99,2.9
denver,06-99,3.5
denver,07-99,3.3
denver,08-99,3.2
denver,09-99,3.1
denver,10-99,3.0
denver,11-99,3.0
denver,12-99,3.0
denver,01-00,3.4
denver,02-00,3.3
denver,03-00,3.2
denver,04-00,2.7
denver,05-00,2.7
denver,06-00,3.2
denver,07-00,3.1
denver,08-00,3.2
denver,09-00,2.9
denver,10-00,2.7
denver,11-00,3.0
denver,12-00,2.7
denver,01-01,3.5
denver,02-01,3.6
denver,03-01,3.6
denver,04-01,3.5
denver,05-01,3.5
denver,06-01,4.1
denver,07-01,4.2
denver,08-01,4.6
denver,09-01,4.5
denver,10-01,5.3
denver,11-01,6.2
denver,12-01,6.5
denver,01-02,7.6
denver,02-02,7.2
denver,03-02,7.3
denver,04-02,6.8
denver,05-02,6.2
denver,06-02,6.9
denver,07-02,6.5
denver,08-02,6.5
denver,09-02,6.2
denver,10-02,6.3
denver,11-02,6.6
denver,12-02,6.8
denver,01-03,7.5
denver,02-03,7.5
denver,03-03,7.5
denver,04-03,7.3
denver,05-03,7.0
denver,06-03,7.7
denver,07-03,7.4
denver,08-03,7.2
denver,09-03,6.9
denver,10-03,6.8
denver,11-03,7.0
denver,12-03,6.8
denver,01-04,7.6
denver,02-04,7.5
denver,03-04,7.4
denver,04-04,6.5
denver,05-04,6.2
denver,06-04,6.7
denver,07-04,6.4
denver,08-04,6.2
denver,09-04,6.0
denver,10-04,6.0
denver,11-04,6.2
denver,12-04,6.3
denver,01-05,6.6
denver,02-05,6.7
denver,03-05,6.4
denver,04-05,5.9
denver,05-05,5.5
denver,06-05,5.8
denver,07-05,5.5
denver,08-05,5.2
denver,09-05,5.2
denver,10-05,5.1
denver,11-05,5.4
denver,12-05,5.3
denver,01-06,5.6
denver,02-06,5.4
denver,03-06,5.1
denver,04-06,4.8
denver,05-06,4.7
denver,06-06,5.0
denver,07-06,4.9
denver,08-06,4.7
denver,09-06,4.4
denver,10-06,4.1
denver,11-06,4.2
denver,12-06,4.1
denver,01-07,4.8
denver,02-07,4.6
denver,03-07,3.9
denver,04-07,3.7
denver,05-07,3.6
denver,06-07,4.1
denver,07-07,4.1
denver,08-07,4.0
denver,09-07,4.0
denver,10-07,3.9
denver,11-07,4.2
denver,12-07,4.5
denver,01-08,5.1
denver,02-08,5.1
denver,03-08,5.0
denver,04-08,4.7
denver,05-08,4.9
denver,06-08,5.3
denver,07-08,5.4
denver,08-08,5.5
denver,09-08,5.4
denver,10-08,5.8
denver,11-08,5.9
denver,12-08,6.7
denver,01-09,8.1
denver,02-09,8.7
denver,03-09,8.7
denver,04-09,8.6
denver,05-09,8.5
denver,06-09,9.1
denver,07-09,9.0
denver,08-09,8.8
