chicago,01-90,9.2
chicago,02-90,8.8
chicago,03-90,8.6
chicago,04-90,9.3
chicago,05-90,8.8
chicago,06-90,9.1
chicago,07-90,9.3
chicago,08-90,9.4
chicago,09-90,9.4
chicago,10-90,8.7
chicago,11-90,8.7
chicago,12-90,8.6
chicago,01-91,9.5
chicago,02-91,9.0
chicago,03-91,9.2
chicago,04-91,9.0
chicago,05-91,9.4
chicago,06-91,10.1
chicago,07-91,9.9
chicago,08-91,10.0
chicago,09-91,10.1
chicago,10-91,10.5
chicago,11-91,11.0
chicago,12-91,11.2
chicago,01-92,11.6
chicago,02-92,11.3
chicago,03-92,10.8
chicago,04-92,10.7
chicago,05-92,11.1
chicago,06-92,11.7
chicago,07-92,10.9
chicago,08-92,10.0
chicago,09-92,9.7
chicago,10-92,8.9
chicago,11-92,9.4
chicago,12-92,9.6
chicago,01-93,10.4
chicago,02-93,10.3
chicago,03-93,10.3
chicago,04-93,10.5
chicago,05-93,11.0
chicago,06-93,11.5
chicago,07-93,10.7
chicago,08-93,10.3
chicago,09-93,10.8
chicago,10-93,10.0
chicago,11-93,9.1
chicago,12-93,8.6
chicago,01-94,9.9
chicago,02-94,9.0
chicago,03-94,8.6
chicago,04-94,8.3
chicago,05-94,7.9
chicago,06-94,8.3
chicago,07-94,8.1
chicago,08-94,7.7
chicago,09-94,7.3
chicago,10-94,7.5
chicago,11-94,6.8
chicago,12-94,6.2
chicago,01-95,7.6
chicago,02-95,7.1
chicago,03-95,7.1
chicago,04-95,7.9
chicago,05-95,7.4
chicago,06-95,7.5
chicago,07-95,7.5
chicago,08-95,7.5
chicago,09-95,7.2
chicago,10-95,6.8
chicago,11-95,6.4
chicago,12-95,6.5
chicago,01-96,7.8
chicago,02-96,7.2
chicago,03-96,7.1
chicago,04-96,7.5
chicago,05-96,7.7
chicago,06-96,7.8
chicago,07-96,8.0
chicago,08-96,7.4
chicago,09-96,7.0
chicago,10-96,6.8
chicago,11-96,6.7
chicago,12-96,6.7
chicago,01-97,7.2
chicago,02-97,7.1
chicago,03-97,7.0
chicago,04-97,6.8
chicago,05-97,6.5
chicago,06-97,7.1
chicago,07-97,6.9
chicago,08-97,6.7
chicago,09-97,6.9
chicago,10-97,6.8
chicago,11-97,6.7
chicago,12-97,6.5
chicago,01-98,7.4
chicago,02-98,6.6
chicago,03-98,6.2
chicago,04-98,5.7
chicago,05-98,5.8
chicago,06-98,7.0
chicago,07-98,6.4
chicago,08-98,6.3
chicago,09-98,6.5
chicago,10-98,6.4
chicago,11-98,6.0
chicago,12-98,5.7
chicago,01-99,5.7
chicago,02-99,5.9
chicago,03-99,5.4
chicago,04-99,6.2
chicago,05-99,6.3
chicago,06-99,7.2
chicago,07-99,6.7
chicago,08-99,6.5
chicago,09-99,6.0
chicago,10-99,5.8
chicago,11-99,5.6
chicago,12-99,5.3
chicago,01-00,5.6
chicago,02-00,5.7
chicago,03-00,5.8
